30.14	1994085
30.15	1998064
30.16	2002033
30.17	2006003
30.18	2009965
30.19	2013930
30.20	2017898
30.21	2021860
30.22	2025822
30.23	2029783
30.24	2033739
30.25	2037689
30.26	2041644
30.27	2045592
30.28	2049544
30.29	2053498
30.30	2057453
30.31	2061398
30.32	2065343
30.33	2069284
30.34	2073209
30.35	2077134
30.36	2081063
30.37	2084997
30.38	2088945
30.39	2092911
30.40	2096900
30.41	2100903
30.42	2104934
30.43	2108982
30.44	2113040
30.45	2117098
30.46	2121155
30.47	2125207
30.48	2129262
30.49	2133310
30.50	2137365
30.51	2141423
30.52	2145489
30.53	2149559
30.54	2153630
30.55	2157705
30.56	2161775
30.57	2165855
30.58	2169943
30.59	2174044
30.60	2178156
30.61	2182273
30.62	2186389
30.63	2190507
30.64	2194627
30.65	2198753
30.66	2202880
30.67	2207007
30.68	2211132
30.69	2215265
30.70	2219404
30.71	2223554
30.72	2227708
30.73	2231860
30.74	2236011
30.75	2240158
30.76	2244300
30.77	2248442
30.78	2252586
30.79	2256732
30.80	2260880
30.81	2265029
30.82	2269184
30.83	2273346
30.84	2277510
30.85	2281675
30.86	2285847
30.87	2290033
30.88	2294225
30.89	2298424
30.90	2302623
30.91	2306822
30.92	2311021
30.93	2315224
30.94	2319427
30.95	2323637
30.96	2327851
30.97	2332073
30.98	2336300
30.99	2340539
31.00	2344778
31.01	2349017
31.02	2353256
31.03	2357501
31.04	2361746
31.05	2365993
31.06	2370240
31.07	2374487
31.08	2378732
31.09	2382977
31.10	2387222
31.11	2391467
31.12	2395714
31.13	2399961
31.14	2404213
31.15	2408466
31.16	2412720
31.17	2416973
31.18	2421225
31.19	2425477
31.20	2429727
31.21	2433976
31.22	2438228
31.23	2442478
31.24	2446730
31.25	2450982
31.26	2455236
31.27	2459490
31.28	2463746
31.29	2468007
31.30	2472271
31.31	2476540
31.32	2480813
31.33	2485095
31.34	2489383
31.35	2493678
31.36	2497970
31.37	2502265
31.38	2506556
31.39	2510846
31.40	2515137
31.41	2519429
31.42	2523711
